couple	bande	mod	piege	code	date	order	family	genus	species	eff	session	Rspec	Rgen	Rspec_taxon	Rgen_taxon	code2	code3	codex
2	BE	00m	F	2BE00mF	19/6	Araneae	Linyphiidae	Tenuiphantes	sp.	1	1		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	2BE00m	2BE	2BEF
2	BE	00m	F	2BE00mF	19/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	2BE00m	2BE	2BEF
2	BE	00m	F	2BE00mF	19/6	Neuroptera				0	1			__	_	2BE00m	2BE	2BEF
2	BE	00m	F	2BE00mF	19/6	Opiliones				0	1			__	_	2BE00m	2BE	2BEF
2	BE	00m	P	2BE00mP	20/6	Araneae	Linyphiidae	Mermessus	trilobatus	2	1	x	x	Linyphiidae_Mermessus_trilobatus	Linyphiidae_Mermessus	2BE00m	2BE	2BEP
2	BE	00m	P	2BE00mP	20/6	Araneae	Linyphiidae	Pelecopsis	parallela	1	1	x	x	Linyphiidae_Pelecopsis_parallela	Linyphiidae_Pelecopsis	2BE00m	2BE	2BEP
2	BE	00m	P	2BE00mP	20/6	Araneae	Linyphiidae	Tenuiphantes	sp.	1	1		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	2BE00m	2BE	2BEP
2	BE	00m	P	2BE00mP	20/6	Araneae	Lycosidae	Trochosa	robusta	1	1	x	x	Lycosidae_Trochosa_robusta	Lycosidae_Trochosa	2BE00m	2BE	2BEP
2	BE	00m	P	2BE00mP	20/6	Araneae	Lycosidae	Xerolycosa	miniata	1	1	x	x	Lycosidae_Xerolycosa_miniata	Lycosidae_Xerolycosa	2BE00m	2BE	2BEP
2	BE	00m	P	2BE00mP	20/6	Araneae	Thomisidae	Xysticus	sp.	1	1		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	2BE00m	2BE	2BEP
2	BE	00m	P	2BE00mP	20/6	Coleoptera	Carabidae			0	1			Carabidae__	Carabidae_	2BE00m	2BE	2BEP
2	BE	00m	P	2BE00mP	20/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	2BE00m	2BE	2BEP
2	BE	00m	P	2BE00mP	20/6	Neuroptera				0	1			__	_	2BE00m	2BE	2BEP
2	BE	00m	P	2BE00mP	20/6	Opiliones				0	1			__	_	2BE00m	2BE	2BEP
2	BE	05m	P	2BE05mP	20/6	Araneae	Lycosidae	Trochosa	robusta	2	1	x	x	Lycosidae_Trochosa_robusta	Lycosidae_Trochosa	2BE05m	2BE	2BEP
2	BE	05m	P	2BE05mP	20/6	Araneae	Lycosidae	Xerolycosa	miniata	1	1	x	x	Lycosidae_Xerolycosa_miniata	Lycosidae_Xerolycosa	2BE05m	2BE	2BEP
2	BE	05m	P	2BE05mP	20/6	Araneae	Thomisidae	Ozyptila	simplex	2	1	x	x	Thomisidae_Ozyptila_simplex	Thomisidae_Ozyptila	2BE05m	2BE	2BEP
2	BE	05m	P	2BE05mP	20/6	Coleoptera	Carabidae	Amara	aenea	6	1	x	x	Carabidae_Amara_aenea	Carabidae_Amara	2BE05m	2BE	2BEP
2	BE	05m	P	2BE05mP	20/6	Coleoptera	Carabidae	Amara	sp.	1	1		x	Carabidae_Amara_sp.	Carabidae_Amara	2BE05m	2BE	2BEP
2	BE	05m	P	2BE05mP	20/6	Coleoptera	Carabidae	Harpalus	pygmaeus	23	1	x	x	Carabidae_Harpalus_pygmaeus	Carabidae_Harpalus	2BE05m	2BE	2BEP
2	BE	05m	P	2BE05mP	20/6	Coleoptera	Carabidae	Metallina	properans	2	1	x	x	Carabidae_Metallina_properans	Carabidae_Metallina	2BE05m	2BE	2BEP
2	BE	05m	P	2BE05mP	20/6	Coleoptera	Carabidae	Stenolophus	teutonus	1	1	x	x	Carabidae_Stenolophus_teutonus	Carabidae_Stenolophus	2BE05m	2BE	2BEP
2	BE	05m	P	2BE05mP	20/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	2BE05m	2BE	2BEP
2	BE	05m	P	2BE05mP	20/6	Neuroptera				0	1			__	_	2BE05m	2BE	2BEP
2	BE	05m	P	2BE05mP	20/6	Opiliones				0	1			__	_	2BE05m	2BE	2BEP
2	BE	20m	P	2BE20mP	20/6	Araneae	Linyphiidae	Mermessus	trilobatus	1	1	x	x	Linyphiidae_Mermessus_trilobatus	Linyphiidae_Mermessus	2BE20m	2BE	2BEP
2	BE	20m	P	2BE20mP	20/6	Araneae	Linyphiidae	Pelecopsis	parallela	1	1	x	x	Linyphiidae_Pelecopsis_parallela	Linyphiidae_Pelecopsis	2BE20m	2BE	2BEP
2	BE	20m	P	2BE20mP	20/6	Araneae	Lycosidae	Trochosa	robusta	3	1	x	x	Lycosidae_Trochosa_robusta	Lycosidae_Trochosa	2BE20m	2BE	2BEP
2	BE	20m	P	2BE20mP	20/6	Araneae	Lycosidae	Xerolycosa	miniata	2	1	x	x	Lycosidae_Xerolycosa_miniata	Lycosidae_Xerolycosa	2BE20m	2BE	2BEP
2	BE	20m	P	2BE20mP	20/6	Coleoptera	Carabidae	Harpalus	affinis	4	1	x	x	Carabidae_Harpalus_affinis	Carabidae_Harpalus	2BE20m	2BE	2BEP
2	BE	20m	P	2BE20mP	20/6	Coleoptera	Carabidae	Harpalus	pygmaeus	16	1	x	x	Carabidae_Harpalus_pygmaeus	Carabidae_Harpalus	2BE20m	2BE	2BEP
2	BE	20m	P	2BE20mP	20/6	Coleoptera	Carabidae	Metallina	properans	2	1	x	x	Carabidae_Metallina_properans	Carabidae_Metallina	2BE20m	2BE	2BEP
2	BE	20m	P	2BE20mP	20/6	Coleoptera	Carabidae	Ophonus	gr._puncticeps	1	1	x	x	Carabidae_Ophonus_gr._puncticeps	Carabidae_Ophonus	2BE20m	2BE	2BEP
2	BE	20m	P	2BE20mP	20/6	Coleoptera	Carabidae	Pseudoophonus	rufipes	1	1	x	x	Carabidae_Pseudoophonus_rufipes	Carabidae_Pseudoophonus	2BE20m	2BE	2BEP
2	BE	20m	P	2BE20mP	20/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	2BE20m	2BE	2BEP
2	BE	20m	P	2BE20mP	20/6	Neuroptera				0	1			__	_	2BE20m	2BE	2BEP
2	BE	20m	P	2BE20mP	20/6	Opiliones				0	1			__	_	2BE20m	2BE	2BEP
2	BF	00m	B	2BF00mB	19/6	Araneae	Araneidae	Araneus	sp.	2	1		x	Araneidae_Araneus_sp.	Araneidae_Araneus	2BF00m	2BF	2BFB
2	BF	00m	B	2BF00mB	19/6	Araneae	Linyphiidae	Tenuiphantes	sp.	1	1		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	2BF00m	2BF	2BFB
2	BF	00m	B	2BF00mB	19/6	Araneae	Thomisidae	Xysticus	sp.	2	1		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	2BF00m	2BF	2BFB
2	BF	00m	B	2BF00mB	19/6	Araneae				2	1			__	_	2BF00m	2BF	2BFB
2	BF	00m	B	2BF00mB	19/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	2BF00m	2BF	2BFB
2	BF	00m	B	2BF00mB	19/6	Neuroptera				0	1			__	_	2BF00m	2BF	2BFB
2	BF	00m	B	2BF00mB	19/6	Opiliones	Phalangiidae	Phalangium	opilio	1	1	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	2BF00m	2BF	2BFB
2	BF	05m	B	2BF05mB	19/6	Araneae	Linyphiidae	Agyneta	sp.	1	1		x	Linyphiidae_Agyneta_sp.	Linyphiidae_Agyneta	2BF05m	2BF	2BFB
2	BF	05m	B	2BF05mB	19/6	Araneae	Linyphiidae	Mermessus	trilobatus	1	1	x	x	Linyphiidae_Mermessus_trilobatus	Linyphiidae_Mermessus	2BF05m	2BF	2BFB
2	BF	05m	B	2BF05mB	19/6	Araneae	Linyphiidae	Tenuiphantes	sp.	3	1		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	2BF05m	2BF	2BFB
2	BF	05m	B	2BF05mB	19/6	Araneae	Salticidae	Pseudicius	encarpatus	1	1	x	x	Salticidae_Pseudicius_encarpatus	Salticidae_Pseudicius	2BF05m	2BF	2BFB
2	BF	05m	B	2BF05mB	19/6	Araneae	Salticidae	Salticus	sp.	1	1		x	Salticidae_Salticus_sp.	Salticidae_Salticus	2BF05m	2BF	2BFB
2	BF	05m	B	2BF05mB	19/6	Araneae	Theridiidae	Enoplognatha	sp.	1	1		x	Theridiidae_Enoplognatha_sp.	Theridiidae_Enoplognatha	2BF05m	2BF	2BFB
2	BF	05m	B	2BF05mB	19/6	Araneae	Thomisidae	Xysticus	sp.	1	1		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	2BF05m	2BF	2BFB
2	BF	05m	B	2BF05mB	19/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	2BF05m	2BF	2BFB
2	BF	05m	B	2BF05mB	19/6	Neuroptera				0	1			__	_	2BF05m	2BF	2BFB
2	BF	05m	B	2BF05mB	19/6	Opiliones				0	1			__	_	2BF05m	2BF	2BFB
2	BF	20m	B	2BF20mB	19/6	Araneae	Araneidae			1	1			Araneidae__	Araneidae_	2BF20m	2BF	2BFB
2	BF	20m	B	2BF20mB	19/6	Araneae	Linyphiidae	Araeoncus	humilis	1	1	x	x	Linyphiidae_Araeoncus_humilis	Linyphiidae_Araeoncus	2BF20m	2BF	2BFB
2	BF	20m	B	2BF20mB	19/6	Araneae	Linyphiidae	Mermessus	trilobatus	1	1	x	x	Linyphiidae_Mermessus_trilobatus	Linyphiidae_Mermessus	2BF20m	2BF	2BFB
2	BF	20m	B	2BF20mB	19/6	Araneae	Linyphiidae	Tenuiphantes	sp.	2	1		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	2BF20m	2BF	2BFB
2	BF	20m	B	2BF20mB	19/6	Araneae	Salticidae	Pseudeuophrys	erratica	1	1	x	x	Salticidae_Pseudeuophrys_erratica	Salticidae_Pseudeuophrys	2BF20m	2BF	2BFB
2	BF	20m	B	2BF20mB	19/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	2BF20m	2BF	2BFB
2	BF	20m	B	2BF20mB	19/6	Neuroptera				0	1			__	_	2BF20m	2BF	2BFB
2	BF	20m	B	2BF20mB	19/6	Opiliones	Phalangiidae	Phalangium	opilio	1	1	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	2BF20m	2BF	2BFB
2	BF	00m	F	2BF00mF	19/6	Araneae	Linyphiidae			1	1			Linyphiidae__	Linyphiidae_	2BF00m	2BF	2BFF
2	BF	00m	F	2BF00mF	19/6	Araneae	Thomisidae	Xysticus	sp.	3	1		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	2BF00m	2BF	2BFF
2	BF	00m	F	2BF00mF	19/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	2BF00m	2BF	2BFF
2	BF	00m	F	2BF00mF	19/6	Neuroptera				0	1			__	_	2BF00m	2BF	2BFF
2	BF	00m	F	2BF00mF	19/6	Opiliones	Phalangiidae			1	1			Phalangiidae__	Phalangiidae_	2BF00m	2BF	2BFF
2	BF	00m	P	2BF00mP	20/6	Araneae	Gnaphosidae	Drassylus	praeficus	1	1	x	x	Gnaphosidae_Drassylus_praeficus	Gnaphosidae_Drassylus	2BF00m	2BF	2BFP
2	BF	00m	P	2BF00mP	20/6	Araneae	Linyphiidae	Tenuiphantes	sp.	1	1		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	2BF00m	2BF	2BFP
2	BF	00m	P	2BF00mP	20/6	Araneae	Lycosidae	Pardosa	prativaga	1	1	x	x	Lycosidae_Pardosa_prativaga	Lycosidae_Pardosa	2BF00m	2BF	2BFP
2	BF	00m	P	2BF00mP	20/6	Coleoptera	Carabidae	Amara	aenea	4	1	x	x	Carabidae_Amara_aenea	Carabidae_Amara	2BF00m	2BF	2BFP
2	BF	00m	P	2BF00mP	20/6	Coleoptera	Carabidae	Harpalus	affinis	1	1	x	x	Carabidae_Harpalus_affinis	Carabidae_Harpalus	2BF00m	2BF	2BFP
2	BF	00m	P	2BF00mP	20/6	Coleoptera	Carabidae	Harpalus	dimidiatus	3	1	x	x	Carabidae_Harpalus_dimidiatus	Carabidae_Harpalus	2BF00m	2BF	2BFP
2	BF	00m	P	2BF00mP	20/6	Coleoptera	Carabidae	Harpalus	distinguendus	1	1	x	x	Carabidae_Harpalus_distinguendus	Carabidae_Harpalus	2BF00m	2BF	2BFP
2	BF	00m	P	2BF00mP	20/6	Coleoptera	Carabidae	Harpalus	pygmaeus	5	1	x	x	Carabidae_Harpalus_pygmaeus	Carabidae_Harpalus	2BF00m	2BF	2BFP
2	BF	00m	P	2BF00mP	20/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	2BF00m	2BF	2BFP
2	BF	00m	P	2BF00mP	20/6	Neuroptera				0	1			__	_	2BF00m	2BF	2BFP
2	BF	00m	P	2BF00mP	20/6	Opiliones	Phalangiidae	Phalangium	opilio	2	1	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	2BF00m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Araneae	Linyphiidae	Mermessus	trilobatus	3	1	x	x	Linyphiidae_Mermessus_trilobatus	Linyphiidae_Mermessus	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Araneae	Lycosidae	Pardosa	prativaga	1	1	x	x	Lycosidae_Pardosa_prativaga	Lycosidae_Pardosa	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Araneae	Lycosidae	Pardosa	proxima	2	1	x	x	Lycosidae_Pardosa_proxima	Lycosidae_Pardosa	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Araneae	Lycosidae	Pardosa	sp.	4	1		x	Lycosidae_Pardosa_sp.	Lycosidae_Pardosa	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Araneae	Lycosidae	Xerolycosa	miniata	3	1	x	x	Lycosidae_Xerolycosa_miniata	Lycosidae_Xerolycosa	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Araneae	Lycosidae			25	1			Lycosidae__	Lycosidae_	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Araneae	Salticidae	Pellenes	brevis	1	1	x	x	Salticidae_Pellenes_brevis	Salticidae_Pellenes	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Araneae	Tetragnathidae	Pachygnatha	degeeri	2	1	x	x	Tetragnathidae_Pachygnatha_degeeri	Tetragnathidae_Pachygnatha	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Araneae	Thomisidae	Misumena	vatia	1	1	x	x	Thomisidae_Misumena_vatia	Thomisidae_Misumena	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Coleoptera	Carabidae	Amara	aenea	1	1	x	x	Carabidae_Amara_aenea	Carabidae_Amara	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Coleoptera	Carabidae	Harpalus	affinis	2	1	x	x	Carabidae_Harpalus_affinis	Carabidae_Harpalus	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Coleoptera	Carabidae	Harpalus	dimidiatus	5	1	x	x	Carabidae_Harpalus_dimidiatus	Carabidae_Harpalus	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Coleoptera	Carabidae	Harpalus	pygmaeus	58	1	x	x	Carabidae_Harpalus_pygmaeus	Carabidae_Harpalus	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Coleoptera	Carabidae	Metallina	properans	1	1	x	x	Carabidae_Metallina_properans	Carabidae_Metallina	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Neuroptera				0	1			__	_	2BF05m	2BF	2BFP
2	BF	05m	P	2BF05mP	20/6	Opiliones	Phalangiidae	Phalangium	opilio	1	1	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	2BF05m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Araneae	Linyphiidae	Pelecopsis	parallela	2	1	x	x	Linyphiidae_Pelecopsis_parallela	Linyphiidae_Pelecopsis	2BF20m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Araneae	Linyphiidae	Tenuiphantes	tenuis	1	1	x	x	Linyphiidae_Tenuiphantes_tenuis	Linyphiidae_Tenuiphantes	2BF20m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Araneae	Lycosidae	Trochosa	robusta	2	1	x	x	Lycosidae_Trochosa_robusta	Lycosidae_Trochosa	2BF20m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Araneae	Lycosidae	Xerolycosa	miniata	2	1	x	x	Lycosidae_Xerolycosa_miniata	Lycosidae_Xerolycosa	2BF20m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Araneae	Thomisidae	Xysticus	kochi	1	1	x	x	Thomisidae_Xysticus_kochi	Thomisidae_Xysticus	2BF20m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Araneae	Thomisidae	Xysticus	sp.	1	1		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	2BF20m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Coleoptera	Carabidae	Amara	aenea	6	1	x	x	Carabidae_Amara_aenea	Carabidae_Amara	2BF20m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Coleoptera	Carabidae	Harpalus	affinis	3	1	x	x	Carabidae_Harpalus_affinis	Carabidae_Harpalus	2BF20m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Coleoptera	Carabidae	Harpalus	dimidiatus	3	1	x	x	Carabidae_Harpalus_dimidiatus	Carabidae_Harpalus	2BF20m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Coleoptera	Carabidae	Harpalus	pygmaeus	2	1	x	x	Carabidae_Harpalus_pygmaeus	Carabidae_Harpalus	2BF20m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	2BF20m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Neuroptera				0	1			__	_	2BF20m	2BF	2BFP
2	BF	20m	P	2BF20mP	20/6	Opiliones				0	1			__	_	2BF20m	2BF	2BFP
6	BE	00m	B	6BE00mB	22/6	Araneae	Linyphiidae	Tenuiphantes	sp.	1	1		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	6BE00m	6BE	6BEB
6	BE	00m	B	6BE00mB	22/6	Araneae	Linyphiidae			1	1			Linyphiidae__	Linyphiidae_	6BE00m	6BE	6BEB
6	BE	00m	B	6BE00mB	22/6	Araneae	Pisauridae	Pisaura	mirabilis	1	1	x	x	Pisauridae_Pisaura_mirabilis	Pisauridae_Pisaura	6BE00m	6BE	6BEB
6	BE	00m	B	6BE00mB	22/6	Araneae	Theridiidae			1	1			Theridiidae__	Theridiidae_	6BE00m	6BE	6BEB
6	BE	00m	B	6BE00mB	22/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	6BE00m	6BE	6BEB
6	BE	00m	B	6BE00mB	22/6	Neuroptera				0	1			__	_	6BE00m	6BE	6BEB
6	BE	00m	B	6BE00mB	22/6	Opiliones	Phalangiidae	Odiellus	spinosus	1	1	x	x	Phalangiidae_Odiellus_spinosus	Phalangiidae_Odiellus	6BE00m	6BE	6BEB
6	BE	00m	B	6BE00mB	22/6	Opiliones				1	1			__	_	6BE00m	6BE	6BEB
6	BE	05m	B	6BE05mB	22/6	Araneae	Araneidae	Araneus	sp.	1	1		x	Araneidae_Araneus_sp.	Araneidae_Araneus	6BE05m	6BE	6BEB
6	BE	05m	B	6BE05mB	22/6	Araneae	Linyphiidae	Tenuiphantes	sp.	1	1		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	6BE05m	6BE	6BEB
6	BE	05m	B	6BE05mB	22/6	Araneae	Theridiidae	Enoplognatha	sp.	1	1		x	Theridiidae_Enoplognatha_sp.	Theridiidae_Enoplognatha	6BE05m	6BE	6BEB
6	BE	05m	B	6BE05mB	22/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	6BE05m	6BE	6BEB
6	BE	05m	B	6BE05mB	22/6	Neuroptera				0	1			__	_	6BE05m	6BE	6BEB
6	BE	05m	B	6BE05mB	22/6	Opiliones				0	1			__	_	6BE05m	6BE	6BEB
6	BE	20m	B	6BE20mB	22/6	Araneae	Linyphiidae	Tenuiphantes	sp.	3	1		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	6BE20m	6BE	6BEB
6	BE	20m	B	6BE20mB	22/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	6BE20m	6BE	6BEB
6	BE	20m	B	6BE20mB	22/6	Neuroptera				0	1			__	_	6BE20m	6BE	6BEB
6	BE	20m	B	6BE20mB	22/6	Opiliones	Phalangiidae	Phalangium	opilio	1	1	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	6BE20m	6BE	6BEB
6	BE	00m	F	6BE00mF	22/6	Araneae	Theridiidae	Enoplognatha	sp.	1	1		x	Theridiidae_Enoplognatha_sp.	Theridiidae_Enoplognatha	6BE00m	6BE	6BEF
6	BE	00m	F	6BE00mF	22/6	Araneae	Thomisidae	Xysticus	sp.	1	1		x	Thomisidae_Xysticus_sp.	Thomisidae_Xysticus	6BE00m	6BE	6BEF
6	BE	00m	F	6BE00mF	22/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	6BE00m	6BE	6BEF
6	BE	00m	F	6BE00mF	22/6	Neuroptera				0	1			__	_	6BE00m	6BE	6BEF
6	BE	00m	F	6BE00mF	22/6	Opiliones				0	1			__	_	6BE00m	6BE	6BEF
6	BE	00m	P	6BE00mP	20/6	Araneae	Gnaphosidae	Callilepis	nocturna	1	1	x	x	Gnaphosidae_Callilepis_nocturna	Gnaphosidae_Callilepis	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Araneae	Linyphiidae	Agyneta	rurestris	1	1	x	x	Linyphiidae_Agyneta_rurestris	Linyphiidae_Agyneta	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Araneae	Linyphiidae	Agyneta	sp.	1	1		x	Linyphiidae_Agyneta_sp.	Linyphiidae_Agyneta	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Araneae	Linyphiidae	Pelecopsis	parallela	2	1	x	x	Linyphiidae_Pelecopsis_parallela	Linyphiidae_Pelecopsis	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Araneae	Linyphiidae	Pelecopsis	sp.	2	1		x	Linyphiidae_Pelecopsis_sp.	Linyphiidae_Pelecopsis	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Araneae	Lycosidae	Pardosa	proxima	2	1	x	x	Lycosidae_Pardosa_proxima	Lycosidae_Pardosa	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Araneae	Lycosidae	Pardosa	sp.	2	1		x	Lycosidae_Pardosa_sp.	Lycosidae_Pardosa	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Araneae	Lycosidae			2	1			Lycosidae__	Lycosidae_	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Araneae	Thomisidae	Ozyptila	sp.	1	1		x	Thomisidae_Ozyptila_sp.	Thomisidae_Ozyptila	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Coleoptera	Carabidae	Amara	aenea	1	1	x	x	Carabidae_Amara_aenea	Carabidae_Amara	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Coleoptera	Carabidae			8	1			Carabidae__	Carabidae_	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Neuroptera				0	1			__	_	6BE00m	6BE	6BEP
6	BE	00m	P	6BE00mP	20/6	Opiliones	Phalangiidae	Phalangium	opilio	1	1	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	6BE00m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Araneae	Gnaphosidae	Callilepis	nocturna	1	1	x	x	Gnaphosidae_Callilepis_nocturna	Gnaphosidae_Callilepis	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Araneae	Gnaphosidae	Haplodrassus	rufipes	1	1	x	x	Gnaphosidae_Haplodrassus_rufipes	Gnaphosidae_Haplodrassus	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Araneae	Linyphiidae	Agyneta	rurestris	1	1	x	x	Linyphiidae_Agyneta_rurestris	Linyphiidae_Agyneta	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Araneae	Linyphiidae	Pelecopsis	parallela	3	1	x	x	Linyphiidae_Pelecopsis_parallela	Linyphiidae_Pelecopsis	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Araneae	Linyphiidae	Tenuiphantes	sp.	1	1		x	Linyphiidae_Tenuiphantes_sp.	Linyphiidae_Tenuiphantes	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Araneae	Lycosidae	Pardosa	proxima	1	1	x	x	Lycosidae_Pardosa_proxima	Lycosidae_Pardosa	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Araneae	Lycosidae	Xerolycosa	miniata	7	1	x	x	Lycosidae_Xerolycosa_miniata	Lycosidae_Xerolycosa	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Araneae	Lycosidae			4	1			Lycosidae__	Lycosidae_	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Araneae	Zodariidae	Zodarion	italicum	1	1	x	x	Zodariidae_Zodarion_italicum	Zodariidae_Zodarion	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Coleoptera	Carabidae	Amara	aenea	5	1	x	x	Carabidae_Amara_aenea	Carabidae_Amara	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Coleoptera	Carabidae	Harpalus	smaragdinus	1	1	x	x	Carabidae_Harpalus_smaragdinus	Carabidae_Harpalus	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Coleoptera	Carabidae			5	1			Carabidae__	Carabidae_	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Dermaptera	Forficulidae			0	1			Forficulidae__	Forficulidae_	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Neuroptera				0	1			__	_	6BE05m	6BE	6BEP
6	BE	05m	P	6BE05mP	20/6	Opiliones	Phalangiidae	Phalangium	opilio	1	1	x	x	Phalangiidae_Phalangium_opilio	Phalangiidae_Phalangium	6BE05m	6BE	6BEP
6	BE	20m	P	6BE20mP	20/6	Araneae	Gnaphosidae	Haplodrassus	rufipes	2	1	x	x	Gnaphosidae_Haplodrassus_rufipes	Gnaphosidae_Haplodrassus	6BE20m	6BE	6BEP
6	BE	20m	P	6BE20mP	20/6	Araneae	Linyphiidae	Mermessus	trilobatus	1	1	x	x	Linyphiidae_Mermessus_trilobatus	Linyphiidae_Mermessus	6BE20m	6BE	6BEP
