"","couple","bande","mod","piege","code","date","order","family","genus","species","eff","session","Rspec","Rgen","Rspec_taxon","Rgen_taxon","code2","code3","codex","genus_sp","code2_session","taxon","codeRs","year"
"91","1","BF","05m","B","1BF05mB","22/6","Opiliones","Phalangiidae","","",2,"1","","","Phalangiidae__","Phalangiidae_","1BF05m","1BF","1BFB"," ","1BF05m 1","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018"
"92","1","BF","20m","B","1BF20mB","22/6","Araneae","Linyphiidae","","",1,"1","","","Linyphiidae__","Linyphiidae_","1BF20m","1BF","1BFB"," ","1BF20m 1","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018"
"93","1","BF","20m","B","1BF20mB","22/6","Araneae","Salticidae","Pseudeuophrys","sp.",1,"1","","x","Salticidae_Pseudeuophrys_sp.","Salticidae_Pseudeuophrys","1BF20m","1BF","1BFB","Pseudeuophrys sp.","1BF20m 1","Araneae_Salticidae_Pseudeuophrys_sp.","G_Araneae_Salticidae_Pseudeuophrys_sp.","2018"
"94","1","BF","20m","B","1BF20mB","22/6","Araneae","Salticidae","Salticus","scenicus",1,"1","x","x","Salticidae_Salticus_scenicus","Salticidae_Salticus","1BF20m","1BF","1BFB","Salticus scenicus","1BF20m 1","Araneae_Salticidae_Salticus_scenicus","S_Araneae_Salticidae_Salticus_scenicus","2018"
"95","1","BF","20m","B","1BF20mB","22/6","Araneae","Theridiidae","","",1,"1","","","Theridiidae__","Theridiidae_","1BF20m","1BF","1BFB"," ","1BF20m 1","Araneae_Theridiidae__","F_Araneae_Theridiidae__","2018"
"96","1","BF","20m","B","1BF20mB","22/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","1BF20m","1BF","1BFB"," ","1BF20m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"97","1","BF","20m","B","1BF20mB","22/6","Neuroptera","","","",0,"1","","","__","_","1BF20m","1BF","1BFB"," ","1BF20m 1","Neuroptera___","O_Neuroptera___","2018"
"98","1","BF","20m","B","1BF20mB","22/6","Opiliones","Phalangiidae","","",1,"1","","","Phalangiidae__","Phalangiidae_","1BF20m","1BF","1BFB"," ","1BF20m 1","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018"
"99","1","BF","00m","F","1BF00mF","22/6","Araneae","Thomisidae","Xysticus","sp.",1,"1","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","1BF00m","1BF","1BFF","Xysticus sp.","1BF00m 1","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"100","1","BF","00m","F","1BF00mF","22/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","1BF00m","1BF","1BFF"," ","1BF00m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"101","1","BF","00m","F","1BF00mF","22/6","Neuroptera","","","",0,"1","","","__","_","1BF00m","1BF","1BFF"," ","1BF00m 1","Neuroptera___","O_Neuroptera___","2018"
"102","1","BF","00m","F","1BF00mF","22/6","Opiliones","","","",0,"1","","","__","_","1BF00m","1BF","1BFF"," ","1BF00m 1","Opiliones___","O_Opiliones___","2018"
"103","1","BF","00m","P","1BF00mP","20/6","Araneae","Linyphiidae","Tenuiphantes","tenuis",1,"1","x","x","Linyphiidae_Tenuiphantes_tenuis","Linyphiidae_Tenuiphantes","1BF00m","1BF","1BFP","Tenuiphantes tenuis","1BF00m 1","Araneae_Linyphiidae_Tenuiphantes_tenuis","S_Araneae_Linyphiidae_Tenuiphantes_tenuis","2018"
"104","1","BF","00m","P","1BF00mP","20/6","Araneae","Lycosidae","Pardosa","proxima",3,"1","x","x","Lycosidae_Pardosa_proxima","Lycosidae_Pardosa","1BF00m","1BF","1BFP","Pardosa proxima","1BF00m 1","Araneae_Lycosidae_Pardosa_proxima","S_Araneae_Lycosidae_Pardosa_proxima","2018"
"105","1","BF","00m","P","1BF00mP","20/6","Araneae","Lycosidae","Pardosa","sp.",4,"1","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","1BF00m","1BF","1BFP","Pardosa sp.","1BF00m 1","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018"
"106","1","BF","00m","P","1BF00mP","20/6","Araneae","Lycosidae","Xerolycosa","miniata",5,"1","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","1BF00m","1BF","1BFP","Xerolycosa miniata","1BF00m 1","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018"
"107","1","BF","00m","P","1BF00mP","20/6","Araneae","Lycosidae","","",7,"1","","","Lycosidae__","Lycosidae_","1BF00m","1BF","1BFP"," ","1BF00m 1","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018"
"108","1","BF","00m","P","1BF00mP","20/6","Araneae","Tetragnathidae","Pachygnatha","degeeri",1,"1","x","x","Tetragnathidae_Pachygnatha_degeeri","Tetragnathidae_Pachygnatha","1BF00m","1BF","1BFP","Pachygnatha degeeri","1BF00m 1","Araneae_Tetragnathidae_Pachygnatha_degeeri","S_Araneae_Tetragnathidae_Pachygnatha_degeeri","2018"
"109","1","BF","00m","P","1BF00mP","20/6","Coleoptera","Carabidae","Amara","aenea",1,"1","x","x","Carabidae_Amara_aenea","Carabidae_Amara","1BF00m","1BF","1BFP","Amara aenea","1BF00m 1","Coleoptera_Carabidae_Amara_aenea","S_Coleoptera_Carabidae_Amara_aenea","2018"
"110","1","BF","00m","P","1BF00mP","20/6","Coleoptera","Carabidae","Harpalus","pygmaeus",1,"1","x","x","Carabidae_Harpalus_pygmaeus","Carabidae_Harpalus","1BF00m","1BF","1BFP","Harpalus pygmaeus","1BF00m 1","Coleoptera_Carabidae_Harpalus_pygmaeus","S_Coleoptera_Carabidae_Harpalus_pygmaeus","2018"
"111","1","BF","00m","P","1BF00mP","20/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","1BF00m","1BF","1BFP"," ","1BF00m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"112","1","BF","00m","P","1BF00mP","20/6","Neuroptera","","","",0,"1","","","__","_","1BF00m","1BF","1BFP"," ","1BF00m 1","Neuroptera___","O_Neuroptera___","2018"
"113","1","BF","00m","P","1BF00mP","20/6","Opiliones","Phalangiidae","","",1,"1","","","Phalangiidae__","Phalangiidae_","1BF00m","1BF","1BFP"," ","1BF00m 1","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018"
"114","1","BF","00m","P","1BF00mP","20/6","Opiliones","","","",0,"1","","","__","_","1BF00m","1BF","1BFP"," ","1BF00m 1","Opiliones___","O_Opiliones___","2018"
"115","1","BF","05m","P","1BF05mP","20/6","Araneae","Lycosidae","Pardosa","proxima",2,"1","x","x","Lycosidae_Pardosa_proxima","Lycosidae_Pardosa","1BF05m","1BF","1BFP","Pardosa proxima","1BF05m 1","Araneae_Lycosidae_Pardosa_proxima","S_Araneae_Lycosidae_Pardosa_proxima","2018"
"116","1","BF","05m","P","1BF05mP","20/6","Araneae","Lycosidae","Pardosa","sp.",6,"1","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","1BF05m","1BF","1BFP","Pardosa sp.","1BF05m 1","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018"
"117","1","BF","05m","P","1BF05mP","20/6","Araneae","Lycosidae","Trochosa","sp.",3,"1","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","1BF05m","1BF","1BFP","Trochosa sp.","1BF05m 1","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018"
"118","1","BF","05m","P","1BF05mP","20/6","Araneae","Lycosidae","Xerolycosa","miniata",4,"1","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","1BF05m","1BF","1BFP","Xerolycosa miniata","1BF05m 1","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018"
"119","1","BF","05m","P","1BF05mP","20/6","Araneae","Lycosidae","","",7,"1","","","Lycosidae__","Lycosidae_","1BF05m","1BF","1BFP"," ","1BF05m 1","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018"
"120","1","BF","05m","P","1BF05mP","20/6","Araneae","Tetragnathidae","Pachygnatha","degeeri",4,"1","x","x","Tetragnathidae_Pachygnatha_degeeri","Tetragnathidae_Pachygnatha","1BF05m","1BF","1BFP","Pachygnatha degeeri","1BF05m 1","Araneae_Tetragnathidae_Pachygnatha_degeeri","S_Araneae_Tetragnathidae_Pachygnatha_degeeri","2018"
"121","1","BF","05m","P","1BF05mP","20/6","Coleoptera","Carabidae","","",0,"1","","","Carabidae__","Carabidae_","1BF05m","1BF","1BFP"," ","1BF05m 1","Coleoptera_Carabidae__","F_Coleoptera_Carabidae__","2018"
"122","1","BF","05m","P","1BF05mP","20/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","1BF05m","1BF","1BFP"," ","1BF05m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"123","1","BF","05m","P","1BF05mP","20/6","Neuroptera","","","",0,"1","","","__","_","1BF05m","1BF","1BFP"," ","1BF05m 1","Neuroptera___","O_Neuroptera___","2018"
"124","1","BF","05m","P","1BF05mP","20/6","Opiliones","Phalangiidae","Phalangium","opilio",1,"1","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","1BF05m","1BF","1BFP","Phalangium opilio","1BF05m 1","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018"
"125","1","BF","05m","P","1BF05mP","20/6","Opiliones","Phalangiidae","","",1,"1","","","Phalangiidae__","Phalangiidae_","1BF05m","1BF","1BFP"," ","1BF05m 1","Opiliones_Phalangiidae__","F_Opiliones_Phalangiidae__","2018"
"126","1","BF","20m","P","1BF20mP","20/6","Araneae","Gnaphosidae","Civizelotes","civicus",1,"1","x","x","Gnaphosidae_Civizelotes_civicus","Gnaphosidae_Civizelotes","1BF20m","1BF","1BFP","Civizelotes civicus","1BF20m 1","Araneae_Gnaphosidae_Civizelotes_civicus","S_Araneae_Gnaphosidae_Civizelotes_civicus","2018"
"127","1","BF","20m","P","1BF20mP","20/6","Araneae","Gnaphosidae","","",1,"1","","","Gnaphosidae__","Gnaphosidae_","1BF20m","1BF","1BFP"," ","1BF20m 1","Araneae_Gnaphosidae__","F_Araneae_Gnaphosidae__","2018"
"128","1","BF","20m","P","1BF20mP","20/6","Araneae","Linyphiidae","Pelecopsis","parallela",2,"1","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","1BF20m","1BF","1BFP","Pelecopsis parallela","1BF20m 1","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela","2018"
"129","1","BF","20m","P","1BF20mP","20/6","Araneae","Lycosidae","Pardosa","prativaga",1,"1","x","x","Lycosidae_Pardosa_prativaga","Lycosidae_Pardosa","1BF20m","1BF","1BFP","Pardosa prativaga","1BF20m 1","Araneae_Lycosidae_Pardosa_prativaga","S_Araneae_Lycosidae_Pardosa_prativaga","2018"
"130","1","BF","20m","P","1BF20mP","20/6","Araneae","Lycosidae","Pardosa","proxima",6,"1","x","x","Lycosidae_Pardosa_proxima","Lycosidae_Pardosa","1BF20m","1BF","1BFP","Pardosa proxima","1BF20m 1","Araneae_Lycosidae_Pardosa_proxima","S_Araneae_Lycosidae_Pardosa_proxima","2018"
"131","1","BF","20m","P","1BF20mP","20/6","Araneae","Lycosidae","Pardosa","sp.",4,"1","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","1BF20m","1BF","1BFP","Pardosa sp.","1BF20m 1","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018"
"132","1","BF","20m","P","1BF20mP","20/6","Araneae","Lycosidae","Trochosa","sp.",1,"1","","x","Lycosidae_Trochosa_sp.","Lycosidae_Trochosa","1BF20m","1BF","1BFP","Trochosa sp.","1BF20m 1","Araneae_Lycosidae_Trochosa_sp.","G_Araneae_Lycosidae_Trochosa_sp.","2018"
"133","1","BF","20m","P","1BF20mP","20/6","Araneae","Lycosidae","Xerolycosa","miniata",3,"1","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","1BF20m","1BF","1BFP","Xerolycosa miniata","1BF20m 1","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018"
"134","1","BF","20m","P","1BF20mP","20/6","Araneae","Lycosidae","","",5,"1","","","Lycosidae__","Lycosidae_","1BF20m","1BF","1BFP"," ","1BF20m 1","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018"
"135","1","BF","20m","P","1BF20mP","20/6","Araneae","Thomisidae","Xysticus","sp.",1,"1","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","1BF20m","1BF","1BFP","Xysticus sp.","1BF20m 1","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"136","1","BF","20m","P","1BF20mP","20/6","Coleoptera","Carabidae","Calathus","fuscipes",1,"1","x","x","Carabidae_Calathus_fuscipes","Carabidae_Calathus","1BF20m","1BF","1BFP","Calathus fuscipes","1BF20m 1","Coleoptera_Carabidae_Calathus_fuscipes","S_Coleoptera_Carabidae_Calathus_fuscipes","2018"
"137","1","BF","20m","P","1BF20mP","20/6","Coleoptera","Carabidae","Harpalus","pygmaeus",5,"1","x","x","Carabidae_Harpalus_pygmaeus","Carabidae_Harpalus","1BF20m","1BF","1BFP","Harpalus pygmaeus","1BF20m 1","Coleoptera_Carabidae_Harpalus_pygmaeus","S_Coleoptera_Carabidae_Harpalus_pygmaeus","2018"
"138","1","BF","20m","P","1BF20mP","20/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","1BF20m","1BF","1BFP"," ","1BF20m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"139","1","BF","20m","P","1BF20mP","20/6","Neuroptera","","","",0,"1","","","__","_","1BF20m","1BF","1BFP"," ","1BF20m 1","Neuroptera___","O_Neuroptera___","2018"
"140","1","BF","20m","P","1BF20mP","20/6","Opiliones","Phalangiidae","Phalangium","opilio",1,"1","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","1BF20m","1BF","1BFP","Phalangium opilio","1BF20m 1","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018"
"141","2","BE","00m","B","2BE00mB","19/6","Araneae","Linyphiidae","Mermessus","trilobatus",1,"1","x","x","Linyphiidae_Mermessus_trilobatus","Linyphiidae_Mermessus","2BE00m","2BE","2BEB","Mermessus trilobatus","2BE00m 1","Araneae_Linyphiidae_Mermessus_trilobatus","S_Araneae_Linyphiidae_Mermessus_trilobatus","2018"
"142","2","BE","00m","B","2BE00mB","19/6","Araneae","Linyphiidae","","",1,"1","","","Linyphiidae__","Linyphiidae_","2BE00m","2BE","2BEB"," ","2BE00m 1","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018"
"143","2","BE","00m","B","2BE00mB","19/6","Araneae","Salticidae","Leptorchestes","sp.",2,"1","","x","Salticidae_Leptorchestes_sp.","Salticidae_Leptorchestes","2BE00m","2BE","2BEB","Leptorchestes sp.","2BE00m 1","Araneae_Salticidae_Leptorchestes_sp.","G_Araneae_Salticidae_Leptorchestes_sp.","2018"
"144","2","BE","00m","B","2BE00mB","19/6","Araneae","Salticidae","Pseudicius","encarpatus",1,"1","x","x","Salticidae_Pseudicius_encarpatus","Salticidae_Pseudicius","2BE00m","2BE","2BEB","Pseudicius encarpatus","2BE00m 1","Araneae_Salticidae_Pseudicius_encarpatus","S_Araneae_Salticidae_Pseudicius_encarpatus","2018"
"145","2","BE","00m","B","2BE00mB","19/6","Araneae","Thomisidae","Xysticus","sp.",2,"1","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","2BE00m","2BE","2BEB","Xysticus sp.","2BE00m 1","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"146","2","BE","00m","B","2BE00mB","19/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","2BE00m","2BE","2BEB"," ","2BE00m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"147","2","BE","00m","B","2BE00mB","19/6","Neuroptera","","","",0,"1","","","__","_","2BE00m","2BE","2BEB"," ","2BE00m 1","Neuroptera___","O_Neuroptera___","2018"
"148","2","BE","00m","B","2BE00mB","19/6","Opiliones","","","",0,"1","","","__","_","2BE00m","2BE","2BEB"," ","2BE00m 1","Opiliones___","O_Opiliones___","2018"
"149","2","BE","05m","B","2BE05mB","19/6","Araneae","Linyphiidae","Bathyphantes","gracilis",1,"1","x","x","Linyphiidae_Bathyphantes_gracilis","Linyphiidae_Bathyphantes","2BE05m","2BE","2BEB","Bathyphantes gracilis","2BE05m 1","Araneae_Linyphiidae_Bathyphantes_gracilis","S_Araneae_Linyphiidae_Bathyphantes_gracilis","2018"
"150","2","BE","05m","B","2BE05mB","19/6","Araneae","Salticidae","Leptorchestes","sp.",1,"1","","x","Salticidae_Leptorchestes_sp.","Salticidae_Leptorchestes","2BE05m","2BE","2BEB","Leptorchestes sp.","2BE05m 1","Araneae_Salticidae_Leptorchestes_sp.","G_Araneae_Salticidae_Leptorchestes_sp.","2018"
"151","2","BE","05m","B","2BE05mB","19/6","Araneae","Salticidae","Pseudeuophrys","erratica",1,"1","x","x","Salticidae_Pseudeuophrys_erratica","Salticidae_Pseudeuophrys","2BE05m","2BE","2BEB","Pseudeuophrys erratica","2BE05m 1","Araneae_Salticidae_Pseudeuophrys_erratica","S_Araneae_Salticidae_Pseudeuophrys_erratica","2018"
"152","2","BE","05m","B","2BE05mB","19/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","2BE05m","2BE","2BEB"," ","2BE05m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"153","2","BE","05m","B","2BE05mB","19/6","Neuroptera","","","",0,"1","","","__","_","2BE05m","2BE","2BEB"," ","2BE05m 1","Neuroptera___","O_Neuroptera___","2018"
"154","2","BE","05m","B","2BE05mB","19/6","Opiliones","","","",0,"1","","","__","_","2BE05m","2BE","2BEB"," ","2BE05m 1","Opiliones___","O_Opiliones___","2018"
"155","2","BE","20m","B","2BE20mB","19/6","Araneae","Araneidae","Nuctenea","umbratica",1,"1","x","x","Araneidae_Nuctenea_umbratica","Araneidae_Nuctenea","2BE20m","2BE","2BEB","Nuctenea umbratica","2BE20m 1","Araneae_Araneidae_Nuctenea_umbratica","S_Araneae_Araneidae_Nuctenea_umbratica","2018"
"156","2","BE","20m","B","2BE20mB","19/6","Araneae","Araneidae","","",2,"1","","","Araneidae__","Araneidae_","2BE20m","2BE","2BEB"," ","2BE20m 1","Araneae_Araneidae__","F_Araneae_Araneidae__","2018"
"157","2","BE","20m","B","2BE20mB","19/6","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"1","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","2BE20m","2BE","2BEB","Tenuiphantes sp.","2BE20m 1","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018"
"158","2","BE","20m","B","2BE20mB","19/6","Araneae","Salticidae","Leptorchestes","berolinensis",1,"1","x","x","Salticidae_Leptorchestes_berolinensis","Salticidae_Leptorchestes","2BE20m","2BE","2BEB","Leptorchestes berolinensis","2BE20m 1","Araneae_Salticidae_Leptorchestes_berolinensis","S_Araneae_Salticidae_Leptorchestes_berolinensis","2018"
"159","2","BE","20m","B","2BE20mB","19/6","Araneae","Salticidae","Pseudeuophrys","erratica",1,"1","x","x","Salticidae_Pseudeuophrys_erratica","Salticidae_Pseudeuophrys","2BE20m","2BE","2BEB","Pseudeuophrys erratica","2BE20m 1","Araneae_Salticidae_Pseudeuophrys_erratica","S_Araneae_Salticidae_Pseudeuophrys_erratica","2018"
"160","2","BE","20m","B","2BE20mB","19/6","Araneae","Thomisidae","Xysticus","sp.",1,"1","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","2BE20m","2BE","2BEB","Xysticus sp.","2BE20m 1","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"161","2","BE","20m","B","2BE20mB","19/6","Araneae","","","",2,"1","","","__","_","2BE20m","2BE","2BEB"," ","2BE20m 1","Araneae___","O_Araneae___","2018"
"162","2","BE","20m","B","2BE20mB","19/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","2BE20m","2BE","2BEB"," ","2BE20m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"163","2","BE","20m","B","2BE20mB","19/6","Neuroptera","","","",0,"1","","","__","_","2BE20m","2BE","2BEB"," ","2BE20m 1","Neuroptera___","O_Neuroptera___","2018"
"164","2","BE","20m","B","2BE20mB","19/6","Opiliones","","","",0,"1","","","__","_","2BE20m","2BE","2BEB"," ","2BE20m 1","Opiliones___","O_Opiliones___","2018"
"165","2","BE","00m","F","2BE00mF","19/6","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"1","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","2BE00m","2BE","2BEF","Tenuiphantes sp.","2BE00m 1","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018"
"166","2","BE","00m","F","2BE00mF","19/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","2BE00m","2BE","2BEF"," ","2BE00m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"167","2","BE","00m","F","2BE00mF","19/6","Neuroptera","","","",0,"1","","","__","_","2BE00m","2BE","2BEF"," ","2BE00m 1","Neuroptera___","O_Neuroptera___","2018"
"168","2","BE","00m","F","2BE00mF","19/6","Opiliones","","","",0,"1","","","__","_","2BE00m","2BE","2BEF"," ","2BE00m 1","Opiliones___","O_Opiliones___","2018"
"169","2","BE","00m","P","2BE00mP","20/6","Araneae","Linyphiidae","Mermessus","trilobatus",2,"1","x","x","Linyphiidae_Mermessus_trilobatus","Linyphiidae_Mermessus","2BE00m","2BE","2BEP","Mermessus trilobatus","2BE00m 1","Araneae_Linyphiidae_Mermessus_trilobatus","S_Araneae_Linyphiidae_Mermessus_trilobatus","2018"
"170","2","BE","00m","P","2BE00mP","20/6","Araneae","Linyphiidae","Pelecopsis","parallela",1,"1","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","2BE00m","2BE","2BEP","Pelecopsis parallela","2BE00m 1","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela","2018"
"171","2","BE","00m","P","2BE00mP","20/6","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"1","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","2BE00m","2BE","2BEP","Tenuiphantes sp.","2BE00m 1","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018"
"172","2","BE","00m","P","2BE00mP","20/6","Araneae","Lycosidae","Trochosa","robusta",1,"1","x","x","Lycosidae_Trochosa_robusta","Lycosidae_Trochosa","2BE00m","2BE","2BEP","Trochosa robusta","2BE00m 1","Araneae_Lycosidae_Trochosa_robusta","S_Araneae_Lycosidae_Trochosa_robusta","2018"
"173","2","BE","00m","P","2BE00mP","20/6","Araneae","Lycosidae","Xerolycosa","miniata",1,"1","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","2BE00m","2BE","2BEP","Xerolycosa miniata","2BE00m 1","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018"
"174","2","BE","00m","P","2BE00mP","20/6","Araneae","Thomisidae","Xysticus","sp.",1,"1","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","2BE00m","2BE","2BEP","Xysticus sp.","2BE00m 1","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018"
"175","2","BE","00m","P","2BE00mP","20/6","Coleoptera","Carabidae","","",0,"1","","","Carabidae__","Carabidae_","2BE00m","2BE","2BEP"," ","2BE00m 1","Coleoptera_Carabidae__","F_Coleoptera_Carabidae__","2018"
"176","2","BE","00m","P","2BE00mP","20/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","2BE00m","2BE","2BEP"," ","2BE00m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018"
"177","2","BE","00m","P","2BE00mP","20/6","Neuroptera","","","",0,"1","","","__","_","2BE00m","2BE","2BEP"," ","2BE00m 1","Neuroptera___","O_Neuroptera___","2018"
"178","2","BE","00m","P","2BE00mP","20/6","Opiliones","","","",0,"1","","","__","_","2BE00m","2BE","2BEP"," ","2BE00m 1","Opiliones___","O_Opiliones___","2018"
