"","couple","bande","mod","piege","code","date","order","family","genus","species","eff","session","Rspec","Rgen","Rspec_taxon","Rgen_taxon","code2","code3","codex","genus_sp","code2_session","taxon","codeRs","year","subfamily"
"233","2","BF","00m","P","2BF00mP","20/6","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"1","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","2BF00m","2BF","2BFP","Tenuiphantes sp.","2BF00m 1","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"234","2","BF","00m","P","2BF00mP","20/6","Araneae","Lycosidae","Pardosa","prativaga",1,"1","x","x","Lycosidae_Pardosa_prativaga","Lycosidae_Pardosa","2BF00m","2BF","2BFP","Pardosa prativaga","2BF00m 1","Araneae_Lycosidae_Pardosa_prativaga","S_Araneae_Lycosidae_Pardosa_prativaga","2018",NA
"235","2","BF","00m","P","2BF00mP","20/6","Coleoptera","Carabidae","Amara","aenea",4,"1","x","x","Carabidae_Amara_aenea","Carabidae_Amara","2BF00m","2BF","2BFP","Amara aenea","2BF00m 1","Coleoptera_Carabidae_Amara_aenea","S_Coleoptera_Carabidae_Amara_aenea","2018",NA
"236","2","BF","00m","P","2BF00mP","20/6","Coleoptera","Carabidae","Harpalus","affinis",1,"1","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","2BF00m","2BF","2BFP","Harpalus affinis","2BF00m 1","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018",NA
"237","2","BF","00m","P","2BF00mP","20/6","Coleoptera","Carabidae","Harpalus","dimidiatus",3,"1","x","x","Carabidae_Harpalus_dimidiatus","Carabidae_Harpalus","2BF00m","2BF","2BFP","Harpalus dimidiatus","2BF00m 1","Coleoptera_Carabidae_Harpalus_dimidiatus","S_Coleoptera_Carabidae_Harpalus_dimidiatus","2018",NA
"238","2","BF","00m","P","2BF00mP","20/6","Coleoptera","Carabidae","Harpalus","distinguendus",1,"1","x","x","Carabidae_Harpalus_distinguendus","Carabidae_Harpalus","2BF00m","2BF","2BFP","Harpalus distinguendus","2BF00m 1","Coleoptera_Carabidae_Harpalus_distinguendus","S_Coleoptera_Carabidae_Harpalus_distinguendus","2018",NA
"239","2","BF","00m","P","2BF00mP","20/6","Coleoptera","Carabidae","Harpalus","pygmaeus",5,"1","x","x","Carabidae_Harpalus_pygmaeus","Carabidae_Harpalus","2BF00m","2BF","2BFP","Harpalus pygmaeus","2BF00m 1","Coleoptera_Carabidae_Harpalus_pygmaeus","S_Coleoptera_Carabidae_Harpalus_pygmaeus","2018",NA
"240","2","BF","00m","P","2BF00mP","20/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","2BF00m","2BF","2BFP"," ","2BF00m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"241","2","BF","00m","P","2BF00mP","20/6","Neuroptera","","","",0,"1","","","__","_","2BF00m","2BF","2BFP"," ","2BF00m 1","Neuroptera___","O_Neuroptera___","2018",NA
"242","2","BF","00m","P","2BF00mP","20/6","Opiliones","Phalangiidae","Phalangium","opilio",2,"1","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","2BF00m","2BF","2BFP","Phalangium opilio","2BF00m 1","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"243","2","BF","05m","P","2BF05mP","20/6","Araneae","Linyphiidae","Mermessus","trilobatus",3,"1","x","x","Linyphiidae_Mermessus_trilobatus","Linyphiidae_Mermessus","2BF05m","2BF","2BFP","Mermessus trilobatus","2BF05m 1","Araneae_Linyphiidae_Mermessus_trilobatus","S_Araneae_Linyphiidae_Mermessus_trilobatus","2018",NA
"244","2","BF","05m","P","2BF05mP","20/6","Araneae","Lycosidae","Pardosa","prativaga",1,"1","x","x","Lycosidae_Pardosa_prativaga","Lycosidae_Pardosa","2BF05m","2BF","2BFP","Pardosa prativaga","2BF05m 1","Araneae_Lycosidae_Pardosa_prativaga","S_Araneae_Lycosidae_Pardosa_prativaga","2018",NA
"245","2","BF","05m","P","2BF05mP","20/6","Araneae","Lycosidae","Pardosa","proxima",2,"1","x","x","Lycosidae_Pardosa_proxima","Lycosidae_Pardosa","2BF05m","2BF","2BFP","Pardosa proxima","2BF05m 1","Araneae_Lycosidae_Pardosa_proxima","S_Araneae_Lycosidae_Pardosa_proxima","2018",NA
"246","2","BF","05m","P","2BF05mP","20/6","Araneae","Lycosidae","Pardosa","sp.",4,"1","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","2BF05m","2BF","2BFP","Pardosa sp.","2BF05m 1","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018",NA
"247","2","BF","05m","P","2BF05mP","20/6","Araneae","Lycosidae","Xerolycosa","miniata",3,"1","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","2BF05m","2BF","2BFP","Xerolycosa miniata","2BF05m 1","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018",NA
"248","2","BF","05m","P","2BF05mP","20/6","Araneae","Lycosidae","","",25,"1","","","Lycosidae__","Lycosidae_","2BF05m","2BF","2BFP"," ","2BF05m 1","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018",NA
"249","2","BF","05m","P","2BF05mP","20/6","Araneae","Salticidae","Pellenes","brevis",1,"1","x","x","Salticidae_Pellenes_brevis","Salticidae_Pellenes","2BF05m","2BF","2BFP","Pellenes brevis","2BF05m 1","Araneae_Salticidae_Pellenes_brevis","S_Araneae_Salticidae_Pellenes_brevis","2018",NA
"250","2","BF","05m","P","2BF05mP","20/6","Araneae","Tetragnathidae","Pachygnatha","degeeri",2,"1","x","x","Tetragnathidae_Pachygnatha_degeeri","Tetragnathidae_Pachygnatha","2BF05m","2BF","2BFP","Pachygnatha degeeri","2BF05m 1","Araneae_Tetragnathidae_Pachygnatha_degeeri","S_Araneae_Tetragnathidae_Pachygnatha_degeeri","2018",NA
"251","2","BF","05m","P","2BF05mP","20/6","Araneae","Thomisidae","Misumena","vatia",1,"1","x","x","Thomisidae_Misumena_vatia","Thomisidae_Misumena","2BF05m","2BF","2BFP","Misumena vatia","2BF05m 1","Araneae_Thomisidae_Misumena_vatia","S_Araneae_Thomisidae_Misumena_vatia","2018",NA
"252","2","BF","05m","P","2BF05mP","20/6","Coleoptera","Carabidae","Amara","aenea",1,"1","x","x","Carabidae_Amara_aenea","Carabidae_Amara","2BF05m","2BF","2BFP","Amara aenea","2BF05m 1","Coleoptera_Carabidae_Amara_aenea","S_Coleoptera_Carabidae_Amara_aenea","2018",NA
"253","2","BF","05m","P","2BF05mP","20/6","Coleoptera","Carabidae","Harpalus","affinis",2,"1","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","2BF05m","2BF","2BFP","Harpalus affinis","2BF05m 1","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018",NA
"254","2","BF","05m","P","2BF05mP","20/6","Coleoptera","Carabidae","Harpalus","dimidiatus",5,"1","x","x","Carabidae_Harpalus_dimidiatus","Carabidae_Harpalus","2BF05m","2BF","2BFP","Harpalus dimidiatus","2BF05m 1","Coleoptera_Carabidae_Harpalus_dimidiatus","S_Coleoptera_Carabidae_Harpalus_dimidiatus","2018",NA
"255","2","BF","05m","P","2BF05mP","20/6","Coleoptera","Carabidae","Harpalus","pygmaeus",58,"1","x","x","Carabidae_Harpalus_pygmaeus","Carabidae_Harpalus","2BF05m","2BF","2BFP","Harpalus pygmaeus","2BF05m 1","Coleoptera_Carabidae_Harpalus_pygmaeus","S_Coleoptera_Carabidae_Harpalus_pygmaeus","2018",NA
"256","2","BF","05m","P","2BF05mP","20/6","Coleoptera","Carabidae","Metallina","properans",1,"1","x","x","Carabidae_Metallina_properans","Carabidae_Metallina","2BF05m","2BF","2BFP","Metallina properans","2BF05m 1","Coleoptera_Carabidae_Metallina_properans","S_Coleoptera_Carabidae_Metallina_properans","2018",NA
"257","2","BF","05m","P","2BF05mP","20/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","2BF05m","2BF","2BFP"," ","2BF05m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"258","2","BF","05m","P","2BF05mP","20/6","Neuroptera","","","",0,"1","","","__","_","2BF05m","2BF","2BFP"," ","2BF05m 1","Neuroptera___","O_Neuroptera___","2018",NA
"259","2","BF","05m","P","2BF05mP","20/6","Opiliones","Phalangiidae","Phalangium","opilio",1,"1","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","2BF05m","2BF","2BFP","Phalangium opilio","2BF05m 1","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"260","2","BF","20m","P","2BF20mP","20/6","Araneae","Linyphiidae","Pelecopsis","parallela",2,"1","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","2BF20m","2BF","2BFP","Pelecopsis parallela","2BF20m 1","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela","2018",NA
"261","2","BF","20m","P","2BF20mP","20/6","Araneae","Linyphiidae","Tenuiphantes","tenuis",1,"1","x","x","Linyphiidae_Tenuiphantes_tenuis","Linyphiidae_Tenuiphantes","2BF20m","2BF","2BFP","Tenuiphantes tenuis","2BF20m 1","Araneae_Linyphiidae_Tenuiphantes_tenuis","S_Araneae_Linyphiidae_Tenuiphantes_tenuis","2018",NA
"262","2","BF","20m","P","2BF20mP","20/6","Araneae","Lycosidae","Trochosa","robusta",2,"1","x","x","Lycosidae_Trochosa_robusta","Lycosidae_Trochosa","2BF20m","2BF","2BFP","Trochosa robusta","2BF20m 1","Araneae_Lycosidae_Trochosa_robusta","S_Araneae_Lycosidae_Trochosa_robusta","2018",NA
"263","2","BF","20m","P","2BF20mP","20/6","Araneae","Lycosidae","Xerolycosa","miniata",2,"1","x","x","Lycosidae_Xerolycosa_miniata","Lycosidae_Xerolycosa","2BF20m","2BF","2BFP","Xerolycosa miniata","2BF20m 1","Araneae_Lycosidae_Xerolycosa_miniata","S_Araneae_Lycosidae_Xerolycosa_miniata","2018",NA
"264","2","BF","20m","P","2BF20mP","20/6","Araneae","Thomisidae","Xysticus","kochi",1,"1","x","x","Thomisidae_Xysticus_kochi","Thomisidae_Xysticus","2BF20m","2BF","2BFP","Xysticus kochi","2BF20m 1","Araneae_Thomisidae_Xysticus_kochi","S_Araneae_Thomisidae_Xysticus_kochi","2018",NA
"265","2","BF","20m","P","2BF20mP","20/6","Araneae","Thomisidae","Xysticus","sp.",1,"1","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","2BF20m","2BF","2BFP","Xysticus sp.","2BF20m 1","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018",NA
"266","2","BF","20m","P","2BF20mP","20/6","Coleoptera","Carabidae","Amara","aenea",6,"1","x","x","Carabidae_Amara_aenea","Carabidae_Amara","2BF20m","2BF","2BFP","Amara aenea","2BF20m 1","Coleoptera_Carabidae_Amara_aenea","S_Coleoptera_Carabidae_Amara_aenea","2018",NA
"267","2","BF","20m","P","2BF20mP","20/6","Coleoptera","Carabidae","Harpalus","affinis",3,"1","x","x","Carabidae_Harpalus_affinis","Carabidae_Harpalus","2BF20m","2BF","2BFP","Harpalus affinis","2BF20m 1","Coleoptera_Carabidae_Harpalus_affinis","S_Coleoptera_Carabidae_Harpalus_affinis","2018",NA
"268","2","BF","20m","P","2BF20mP","20/6","Coleoptera","Carabidae","Harpalus","dimidiatus",3,"1","x","x","Carabidae_Harpalus_dimidiatus","Carabidae_Harpalus","2BF20m","2BF","2BFP","Harpalus dimidiatus","2BF20m 1","Coleoptera_Carabidae_Harpalus_dimidiatus","S_Coleoptera_Carabidae_Harpalus_dimidiatus","2018",NA
"269","2","BF","20m","P","2BF20mP","20/6","Coleoptera","Carabidae","Harpalus","pygmaeus",2,"1","x","x","Carabidae_Harpalus_pygmaeus","Carabidae_Harpalus","2BF20m","2BF","2BFP","Harpalus pygmaeus","2BF20m 1","Coleoptera_Carabidae_Harpalus_pygmaeus","S_Coleoptera_Carabidae_Harpalus_pygmaeus","2018",NA
"270","2","BF","20m","P","2BF20mP","20/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","2BF20m","2BF","2BFP"," ","2BF20m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"271","2","BF","20m","P","2BF20mP","20/6","Neuroptera","","","",0,"1","","","__","_","2BF20m","2BF","2BFP"," ","2BF20m 1","Neuroptera___","O_Neuroptera___","2018",NA
"272","2","BF","20m","P","2BF20mP","20/6","Opiliones","","","",0,"1","","","__","_","2BF20m","2BF","2BFP"," ","2BF20m 1","Opiliones___","O_Opiliones___","2018",NA
"273","6","BE","00m","B","6BE00mB","22/6","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"1","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","6BE00m","6BE","6BEB","Tenuiphantes sp.","6BE00m 1","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"274","6","BE","00m","B","6BE00mB","22/6","Araneae","Linyphiidae","","",1,"1","","","Linyphiidae__","Linyphiidae_","6BE00m","6BE","6BEB"," ","6BE00m 1","Araneae_Linyphiidae__","F_Araneae_Linyphiidae__","2018",NA
"275","6","BE","00m","B","6BE00mB","22/6","Araneae","Pisauridae","Pisaura","mirabilis",1,"1","x","x","Pisauridae_Pisaura_mirabilis","Pisauridae_Pisaura","6BE00m","6BE","6BEB","Pisaura mirabilis","6BE00m 1","Araneae_Pisauridae_Pisaura_mirabilis","S_Araneae_Pisauridae_Pisaura_mirabilis","2018",NA
"276","6","BE","00m","B","6BE00mB","22/6","Araneae","Theridiidae","","",1,"1","","","Theridiidae__","Theridiidae_","6BE00m","6BE","6BEB"," ","6BE00m 1","Araneae_Theridiidae__","F_Araneae_Theridiidae__","2018",NA
"277","6","BE","00m","B","6BE00mB","22/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","6BE00m","6BE","6BEB"," ","6BE00m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"278","6","BE","00m","B","6BE00mB","22/6","Neuroptera","","","",0,"1","","","__","_","6BE00m","6BE","6BEB"," ","6BE00m 1","Neuroptera___","O_Neuroptera___","2018",NA
"279","6","BE","00m","B","6BE00mB","22/6","Opiliones","Phalangiidae","Odiellus","spinosus",1,"1","x","x","Phalangiidae_Odiellus_spinosus","Phalangiidae_Odiellus","6BE00m","6BE","6BEB","Odiellus spinosus","6BE00m 1","Opiliones_Phalangiidae_Odiellus_spinosus","S_Opiliones_Phalangiidae_Odiellus_spinosus","2018",NA
"280","6","BE","00m","B","6BE00mB","22/6","Opiliones","","","",1,"1","","","__","_","6BE00m","6BE","6BEB"," ","6BE00m 1","Opiliones___","O_Opiliones___","2018",NA
"281","6","BE","05m","B","6BE05mB","22/6","Araneae","Araneidae","Araneus","sp.",1,"1","","x","Araneidae_Araneus_sp.","Araneidae_Araneus","6BE05m","6BE","6BEB","Araneus sp.","6BE05m 1","Araneae_Araneidae_Araneus_sp.","G_Araneae_Araneidae_Araneus_sp.","2018",NA
"282","6","BE","05m","B","6BE05mB","22/6","Araneae","Linyphiidae","Tenuiphantes","sp.",1,"1","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","6BE05m","6BE","6BEB","Tenuiphantes sp.","6BE05m 1","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"283","6","BE","05m","B","6BE05mB","22/6","Araneae","Theridiidae","Enoplognatha","sp.",1,"1","","x","Theridiidae_Enoplognatha_sp.","Theridiidae_Enoplognatha","6BE05m","6BE","6BEB","Enoplognatha sp.","6BE05m 1","Araneae_Theridiidae_Enoplognatha_sp.","G_Araneae_Theridiidae_Enoplognatha_sp.","2018",NA
"284","6","BE","05m","B","6BE05mB","22/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","6BE05m","6BE","6BEB"," ","6BE05m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"285","6","BE","05m","B","6BE05mB","22/6","Neuroptera","","","",0,"1","","","__","_","6BE05m","6BE","6BEB"," ","6BE05m 1","Neuroptera___","O_Neuroptera___","2018",NA
"286","6","BE","05m","B","6BE05mB","22/6","Opiliones","","","",0,"1","","","__","_","6BE05m","6BE","6BEB"," ","6BE05m 1","Opiliones___","O_Opiliones___","2018",NA
"287","6","BE","20m","B","6BE20mB","22/6","Araneae","Linyphiidae","Tenuiphantes","sp.",3,"1","","x","Linyphiidae_Tenuiphantes_sp.","Linyphiidae_Tenuiphantes","6BE20m","6BE","6BEB","Tenuiphantes sp.","6BE20m 1","Araneae_Linyphiidae_Tenuiphantes_sp.","G_Araneae_Linyphiidae_Tenuiphantes_sp.","2018",NA
"288","6","BE","20m","B","6BE20mB","22/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","6BE20m","6BE","6BEB"," ","6BE20m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"289","6","BE","20m","B","6BE20mB","22/6","Neuroptera","","","",0,"1","","","__","_","6BE20m","6BE","6BEB"," ","6BE20m 1","Neuroptera___","O_Neuroptera___","2018",NA
"290","6","BE","20m","B","6BE20mB","22/6","Opiliones","Phalangiidae","Phalangium","opilio",1,"1","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","6BE20m","6BE","6BEB","Phalangium opilio","6BE20m 1","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"291","6","BE","00m","F","6BE00mF","22/6","Araneae","Theridiidae","Enoplognatha","sp.",1,"1","","x","Theridiidae_Enoplognatha_sp.","Theridiidae_Enoplognatha","6BE00m","6BE","6BEF","Enoplognatha sp.","6BE00m 1","Araneae_Theridiidae_Enoplognatha_sp.","G_Araneae_Theridiidae_Enoplognatha_sp.","2018",NA
"292","6","BE","00m","F","6BE00mF","22/6","Araneae","Thomisidae","Xysticus","sp.",1,"1","","x","Thomisidae_Xysticus_sp.","Thomisidae_Xysticus","6BE00m","6BE","6BEF","Xysticus sp.","6BE00m 1","Araneae_Thomisidae_Xysticus_sp.","G_Araneae_Thomisidae_Xysticus_sp.","2018",NA
"293","6","BE","00m","F","6BE00mF","22/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","6BE00m","6BE","6BEF"," ","6BE00m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"294","6","BE","00m","F","6BE00mF","22/6","Neuroptera","","","",0,"1","","","__","_","6BE00m","6BE","6BEF"," ","6BE00m 1","Neuroptera___","O_Neuroptera___","2018",NA
"295","6","BE","00m","F","6BE00mF","22/6","Opiliones","","","",0,"1","","","__","_","6BE00m","6BE","6BEF"," ","6BE00m 1","Opiliones___","O_Opiliones___","2018",NA
"296","6","BE","00m","P","6BE00mP","20/6","Araneae","Gnaphosidae","Callilepis","nocturna",1,"1","x","x","Gnaphosidae_Callilepis_nocturna","Gnaphosidae_Callilepis","6BE00m","6BE","6BEP","Callilepis nocturna","6BE00m 1","Araneae_Gnaphosidae_Callilepis_nocturna","S_Araneae_Gnaphosidae_Callilepis_nocturna","2018",NA
"297","6","BE","00m","P","6BE00mP","20/6","Araneae","Linyphiidae","Agyneta","rurestris",1,"1","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","6BE00m","6BE","6BEP","Agyneta rurestris","6BE00m 1","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris","2018",NA
"298","6","BE","00m","P","6BE00mP","20/6","Araneae","Linyphiidae","Agyneta","sp.",1,"1","","x","Linyphiidae_Agyneta_sp.","Linyphiidae_Agyneta","6BE00m","6BE","6BEP","Agyneta sp.","6BE00m 1","Araneae_Linyphiidae_Agyneta_sp.","G_Araneae_Linyphiidae_Agyneta_sp.","2018",NA
"299","6","BE","00m","P","6BE00mP","20/6","Araneae","Linyphiidae","Pelecopsis","parallela",2,"1","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","6BE00m","6BE","6BEP","Pelecopsis parallela","6BE00m 1","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela","2018",NA
"300","6","BE","00m","P","6BE00mP","20/6","Araneae","Linyphiidae","Pelecopsis","sp.",2,"1","","x","Linyphiidae_Pelecopsis_sp.","Linyphiidae_Pelecopsis","6BE00m","6BE","6BEP","Pelecopsis sp.","6BE00m 1","Araneae_Linyphiidae_Pelecopsis_sp.","G_Araneae_Linyphiidae_Pelecopsis_sp.","2018",NA
"301","6","BE","00m","P","6BE00mP","20/6","Araneae","Lycosidae","Pardosa","proxima",2,"1","x","x","Lycosidae_Pardosa_proxima","Lycosidae_Pardosa","6BE00m","6BE","6BEP","Pardosa proxima","6BE00m 1","Araneae_Lycosidae_Pardosa_proxima","S_Araneae_Lycosidae_Pardosa_proxima","2018",NA
"302","6","BE","00m","P","6BE00mP","20/6","Araneae","Lycosidae","Pardosa","sp.",2,"1","","x","Lycosidae_Pardosa_sp.","Lycosidae_Pardosa","6BE00m","6BE","6BEP","Pardosa sp.","6BE00m 1","Araneae_Lycosidae_Pardosa_sp.","G_Araneae_Lycosidae_Pardosa_sp.","2018",NA
"303","6","BE","00m","P","6BE00mP","20/6","Araneae","Lycosidae","","",2,"1","","","Lycosidae__","Lycosidae_","6BE00m","6BE","6BEP"," ","6BE00m 1","Araneae_Lycosidae__","F_Araneae_Lycosidae__","2018",NA
"304","6","BE","00m","P","6BE00mP","20/6","Araneae","Thomisidae","Ozyptila","sp.",1,"1","","x","Thomisidae_Ozyptila_sp.","Thomisidae_Ozyptila","6BE00m","6BE","6BEP","Ozyptila sp.","6BE00m 1","Araneae_Thomisidae_Ozyptila_sp.","G_Araneae_Thomisidae_Ozyptila_sp.","2018",NA
"305","6","BE","00m","P","6BE00mP","20/6","Coleoptera","Carabidae","Amara","aenea",1,"1","x","x","Carabidae_Amara_aenea","Carabidae_Amara","6BE00m","6BE","6BEP","Amara aenea","6BE00m 1","Coleoptera_Carabidae_Amara_aenea","S_Coleoptera_Carabidae_Amara_aenea","2018",NA
"306","6","BE","00m","P","6BE00mP","20/6","Coleoptera","Carabidae","","",8,"1","","","Carabidae__","Carabidae_","6BE00m","6BE","6BEP"," ","6BE00m 1","Coleoptera_Carabidae__","F_Coleoptera_Carabidae__","2018",NA
"307","6","BE","00m","P","6BE00mP","20/6","Dermaptera","Forficulidae","","",0,"1","","","Forficulidae__","Forficulidae_","6BE00m","6BE","6BEP"," ","6BE00m 1","Dermaptera_Forficulidae__","F_Dermaptera_Forficulidae__","2018",NA
"308","6","BE","00m","P","6BE00mP","20/6","Neuroptera","","","",0,"1","","","__","_","6BE00m","6BE","6BEP"," ","6BE00m 1","Neuroptera___","O_Neuroptera___","2018",NA
"309","6","BE","00m","P","6BE00mP","20/6","Opiliones","Phalangiidae","Phalangium","opilio",1,"1","x","x","Phalangiidae_Phalangium_opilio","Phalangiidae_Phalangium","6BE00m","6BE","6BEP","Phalangium opilio","6BE00m 1","Opiliones_Phalangiidae_Phalangium_opilio","S_Opiliones_Phalangiidae_Phalangium_opilio","2018",NA
"310","6","BE","05m","P","6BE05mP","20/6","Araneae","Gnaphosidae","Callilepis","nocturna",1,"1","x","x","Gnaphosidae_Callilepis_nocturna","Gnaphosidae_Callilepis","6BE05m","6BE","6BEP","Callilepis nocturna","6BE05m 1","Araneae_Gnaphosidae_Callilepis_nocturna","S_Araneae_Gnaphosidae_Callilepis_nocturna","2018",NA
"311","6","BE","05m","P","6BE05mP","20/6","Araneae","Gnaphosidae","Haplodrassus","rufipes",1,"1","x","x","Gnaphosidae_Haplodrassus_rufipes","Gnaphosidae_Haplodrassus","6BE05m","6BE","6BEP","Haplodrassus rufipes","6BE05m 1","Araneae_Gnaphosidae_Haplodrassus_rufipes","S_Araneae_Gnaphosidae_Haplodrassus_rufipes","2018",NA
"312","6","BE","05m","P","6BE05mP","20/6","Araneae","Linyphiidae","Agyneta","rurestris",1,"1","x","x","Linyphiidae_Agyneta_rurestris","Linyphiidae_Agyneta","6BE05m","6BE","6BEP","Agyneta rurestris","6BE05m 1","Araneae_Linyphiidae_Agyneta_rurestris","S_Araneae_Linyphiidae_Agyneta_rurestris","2018",NA
"313","6","BE","05m","P","6BE05mP","20/6","Araneae","Linyphiidae","Pelecopsis","parallela",3,"1","x","x","Linyphiidae_Pelecopsis_parallela","Linyphiidae_Pelecopsis","6BE05m","6BE","6BEP","Pelecopsis parallela","6BE05m 1","Araneae_Linyphiidae_Pelecopsis_parallela","S_Araneae_Linyphiidae_Pelecopsis_parallela","2018",NA
